LSOA_Code,RUC21CD,RUC21NM,Urban_rural_flag
E01034090,UN1,Urban: Nearer to a major town or city,Urban
E01034091,UN1,Urban: Nearer to a major town or city,Urban
E01034092,UN1,Urban: Nearer to a major town or city,Urban
E01034093,RSF1,Smaller rural: Further from a major town or city,Rural
E01034094,RLF1,Larger rural: Further from a major town or city,Rural
E01034095,UN1,Urban: Nearer to a major town or city,Urban
E01034096,UN1,Urban: Nearer to a major town or city,Urban
E01034097,UN1,Urban: Nearer to a major town or city,Urban
E01034098,UN1,Urban: Nearer to a major town or city,Urban
E01034099,UN1,Urban: Nearer to a major town or city,Urban
E01034100,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034101,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034102,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034103,UN1,Urban: Nearer to a major town or city,Urban
E01034104,UN1,Urban: Nearer to a major town or city,Urban
E01034105,UN1,Urban: Nearer to a major town or city,Urban
E01034106,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01034107,UN1,Urban: Nearer to a major town or city,Urban
E01034108,UN1,Urban: Nearer to a major town or city,Urban
E01034316,UN1,Urban: Nearer to a major town or city,Urban
E01034317,UN1,Urban: Nearer to a major town or city,Urban
E01034318,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01033983,UN1,Urban: Nearer to a major town or city,Urban
E01034319,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034320,UN1,Urban: Nearer to a major town or city,Urban
E01033984,UN1,Urban: Nearer to a major town or city,Urban
E01034321,UN1,Urban: Nearer to a major town or city,Urban
E01033985,UN1,Urban: Nearer to a major town or city,Urban
E01034322,UN1,Urban: Nearer to a major town or city,Urban
E01033986,UN1,Urban: Nearer to a major town or city,Urban
E01033987,UN1,Urban: Nearer to a major town or city,Urban
E01034268,UN1,Urban: Nearer to a major town or city,Urban
E01033988,UN1,Urban: Nearer to a major town or city,Urban
E01034269,RLN1,Larger rural: Nearer to a major town or city,Rural
E01033989,UN1,Urban: Nearer to a major town or city,Urban
E01034270,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034323,UN1,Urban: Nearer to a major town or city,Urban
E01033990,UN1,Urban: Nearer to a major town or city,Urban
E01034271,UN1,Urban: Nearer to a major town or city,Urban
E01034324,UN1,Urban: Nearer to a major town or city,Urban
E01033991,UN1,Urban: Nearer to a major town or city,Urban
E01034272,UN1,Urban: Nearer to a major town or city,Urban
E01034325,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01033992,UN1,Urban: Nearer to a major town or city,Urban
E01034273,UN1,Urban: Nearer to a major town or city,Urban
E01034326,RLN1,Larger rural: Nearer to a major town or city,Rural
E01033993,UN1,Urban: Nearer to a major town or city,Urban
E01034274,UN1,Urban: Nearer to a major town or city,Urban
E01034327,UN1,Urban: Nearer to a major town or city,Urban
E01033994,UN1,Urban: Nearer to a major town or city,Urban
E01034275,UN1,Urban: Nearer to a major town or city,Urban
E01034328,UN1,Urban: Nearer to a major town or city,Urban
E01033995,UN1,Urban: Nearer to a major town or city,Urban
E01034276,UN1,Urban: Nearer to a major town or city,Urban
E01034329,UN1,Urban: Nearer to a major town or city,Urban
E01033996,UN1,Urban: Nearer to a major town or city,Urban
E01034277,UN1,Urban: Nearer to a major town or city,Urban
E01034330,UN1,Urban: Nearer to a major town or city,Urban
E01033997,UN1,Urban: Nearer to a major town or city,Urban
E01034278,UN1,Urban: Nearer to a major town or city,Urban
E01034279,UN1,Urban: Nearer to a major town or city,Urban
E01034280,UN1,Urban: Nearer to a major town or city,Urban
E01034281,UN1,Urban: Nearer to a major town or city,Urban
E01034282,UN1,Urban: Nearer to a major town or city,Urban
E01034283,UN1,Urban: Nearer to a major town or city,Urban
E01034284,UN1,Urban: Nearer to a major town or city,Urban
E01034285,UN1,Urban: Nearer to a major town or city,Urban
E01034286,UN1,Urban: Nearer to a major town or city,Urban
E01034287,UN1,Urban: Nearer to a major town or city,Urban
E01034288,UN1,Urban: Nearer to a major town or city,Urban
E01034289,UN1,Urban: Nearer to a major town or city,Urban
E01034290,UN1,Urban: Nearer to a major town or city,Urban
E01034291,UN1,Urban: Nearer to a major town or city,Urban
E01034292,UN1,Urban: Nearer to a major town or city,Urban
E01034293,UN1,Urban: Nearer to a major town or city,Urban
E01034294,UN1,Urban: Nearer to a major town or city,Urban
E01034295,UN1,Urban: Nearer to a major town or city,Urban
E01034296,UN1,Urban: Nearer to a major town or city,Urban
E01034297,UN1,Urban: Nearer to a major town or city,Urban
E01034298,UN1,Urban: Nearer to a major town or city,Urban
E01034299,UN1,Urban: Nearer to a major town or city,Urban
E01034300,UN1,Urban: Nearer to a major town or city,Urban
E01034301,UN1,Urban: Nearer to a major town or city,Urban
E01034302,UN1,Urban: Nearer to a major town or city,Urban
E01034303,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01034304,UN1,Urban: Nearer to a major town or city,Urban
E01034305,UN1,Urban: Nearer to a major town or city,Urban
E01034306,UN1,Urban: Nearer to a major town or city,Urban
E01034307,UN1,Urban: Nearer to a major town or city,Urban
E01034308,UN1,Urban: Nearer to a major town or city,Urban
E01034309,UN1,Urban: Nearer to a major town or city,Urban
E01034310,UN1,Urban: Nearer to a major town or city,Urban
E01034311,UN1,Urban: Nearer to a major town or city,Urban
E01033998,UN1,Urban: Nearer to a major town or city,Urban
E01033999,UN1,Urban: Nearer to a major town or city,Urban
E01034000,UN1,Urban: Nearer to a major town or city,Urban
E01034001,UN1,Urban: Nearer to a major town or city,Urban
E01034002,UN1,Urban: Nearer to a major town or city,Urban
E01034003,UN1,Urban: Nearer to a major town or city,Urban
E01034004,UN1,Urban: Nearer to a major town or city,Urban
E01034005,UN1,Urban: Nearer to a major town or city,Urban
E01034006,UN1,Urban: Nearer to a major town or city,Urban
E01034007,UN1,Urban: Nearer to a major town or city,Urban
E01034008,UN1,Urban: Nearer to a major town or city,Urban
E01034331,UN1,Urban: Nearer to a major town or city,Urban
E01034332,UN1,Urban: Nearer to a major town or city,Urban
E01034333,UN1,Urban: Nearer to a major town or city,Urban
E01034334,UN1,Urban: Nearer to a major town or city,Urban
E01034335,UN1,Urban: Nearer to a major town or city,Urban
E01034336,UN1,Urban: Nearer to a major town or city,Urban
E01034337,UN1,Urban: Nearer to a major town or city,Urban
E01034338,UN1,Urban: Nearer to a major town or city,Urban
E01034339,UN1,Urban: Nearer to a major town or city,Urban
E01034340,UN1,Urban: Nearer to a major town or city,Urban
E01034341,UN1,Urban: Nearer to a major town or city,Urban
E01034342,UN1,Urban: Nearer to a major town or city,Urban
E01034343,UN1,Urban: Nearer to a major town or city,Urban
E01034344,UN1,Urban: Nearer to a major town or city,Urban
E01034345,UN1,Urban: Nearer to a major town or city,Urban
E01034346,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01034347,UN1,Urban: Nearer to a major town or city,Urban
E01034348,UN1,Urban: Nearer to a major town or city,Urban
E01034349,UN1,Urban: Nearer to a major town or city,Urban
E01034350,UN1,Urban: Nearer to a major town or city,Urban
E01034351,UN1,Urban: Nearer to a major town or city,Urban
E01034352,UN1,Urban: Nearer to a major town or city,Urban
E01034353,UN1,Urban: Nearer to a major town or city,Urban
E01034354,UN1,Urban: Nearer to a major town or city,Urban
E01034355,UN1,Urban: Nearer to a major town or city,Urban
E01034356,UN1,Urban: Nearer to a major town or city,Urban
E01034357,UN1,Urban: Nearer to a major town or city,Urban
E01034358,UN1,Urban: Nearer to a major town or city,Urban
E01034359,UN1,Urban: Nearer to a major town or city,Urban
E01034360,UN1,Urban: Nearer to a major town or city,Urban
E01034361,UN1,Urban: Nearer to a major town or city,Urban
E01034512,UN1,Urban: Nearer to a major town or city,Urban
E01034513,UN1,Urban: Nearer to a major town or city,Urban
E01034514,UN1,Urban: Nearer to a major town or city,Urban
E01034515,UN1,Urban: Nearer to a major town or city,Urban
E01034516,UN1,Urban: Nearer to a major town or city,Urban
E01034517,UN1,Urban: Nearer to a major town or city,Urban
E01034518,UN1,Urban: Nearer to a major town or city,Urban
E01034519,UN1,Urban: Nearer to a major town or city,Urban
E01034520,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034521,UN1,Urban: Nearer to a major town or city,Urban
E01034522,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01034523,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01034524,UN1,Urban: Nearer to a major town or city,Urban
E01034525,UN1,Urban: Nearer to a major town or city,Urban
E01034526,UN1,Urban: Nearer to a major town or city,Urban
E01034527,UN1,Urban: Nearer to a major town or city,Urban
E01034528,UF1,Urban: Further from a major town or city,Urban
E01034529,UF1,Urban: Further from a major town or city,Urban
E01034530,UF1,Urban: Further from a major town or city,Urban
E01034531,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034532,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034533,UN1,Urban: Nearer to a major town or city,Urban
E01034534,UN1,Urban: Nearer to a major town or city,Urban
E01034535,UN1,Urban: Nearer to a major town or city,Urban
E01034536,UN1,Urban: Nearer to a major town or city,Urban
E01034537,UN1,Urban: Nearer to a major town or city,Urban
E01034538,RSF1,Smaller rural: Further from a major town or city,Rural
E01034539,UF1,Urban: Further from a major town or city,Urban
E01034540,RSF1,Smaller rural: Further from a major town or city,Rural
E01034541,RSF1,Smaller rural: Further from a major town or city,Rural
E01034542,UF1,Urban: Further from a major town or city,Urban
E01034543,UF1,Urban: Further from a major town or city,Urban
E01034544,UF1,Urban: Further from a major town or city,Urban
E01034545,UF1,Urban: Further from a major town or city,Urban
E01034546,UF1,Urban: Further from a major town or city,Urban
E01034547,RLF1,Larger rural: Further from a major town or city,Rural
E01034548,RLF1,Larger rural: Further from a major town or city,Rural
E01034549,RLF1,Larger rural: Further from a major town or city,Rural
E01034550,UF1,Urban: Further from a major town or city,Urban
E01034551,UF1,Urban: Further from a major town or city,Urban
E01034552,UF1,Urban: Further from a major town or city,Urban
E01034553,RLF1,Larger rural: Further from a major town or city,Rural
E01034554,UF1,Urban: Further from a major town or city,Urban
E01034555,RSF1,Smaller rural: Further from a major town or city,Rural
E01034556,UF1,Urban: Further from a major town or city,Urban
E01034557,UF1,Urban: Further from a major town or city,Urban
E01034558,UF1,Urban: Further from a major town or city,Urban
E01034559,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034560,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034561,RLF1,Larger rural: Further from a major town or city,Rural
E01034712,UN1,Urban: Nearer to a major town or city,Urban
E01034362,UN1,Urban: Nearer to a major town or city,Urban
E01034412,UN1,Urban: Nearer to a major town or city,Urban
E01034713,UN1,Urban: Nearer to a major town or city,Urban
E01034714,UN1,Urban: Nearer to a major town or city,Urban
E01034363,UN1,Urban: Nearer to a major town or city,Urban
E01034662,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01034612,UN1,Urban: Nearer to a major town or city,Urban
E01034715,UN1,Urban: Nearer to a major town or city,Urban
E01034716,UN1,Urban: Nearer to a major town or city,Urban
E01034717,UN1,Urban: Nearer to a major town or city,Urban
E01034718,UN1,Urban: Nearer to a major town or city,Urban
E01034719,UN1,Urban: Nearer to a major town or city,Urban
E01034720,UN1,Urban: Nearer to a major town or city,Urban
E01034721,UN1,Urban: Nearer to a major town or city,Urban
E01034722,UN1,Urban: Nearer to a major town or city,Urban
E01034723,UN1,Urban: Nearer to a major town or city,Urban
E01034462,UN1,Urban: Nearer to a major town or city,Urban
E01034724,UN1,Urban: Nearer to a major town or city,Urban
E01034725,UN1,Urban: Nearer to a major town or city,Urban
E01034726,UN1,Urban: Nearer to a major town or city,Urban
E01034727,UN1,Urban: Nearer to a major town or city,Urban
E01034728,UN1,Urban: Nearer to a major town or city,Urban
E01034729,UN1,Urban: Nearer to a major town or city,Urban
E01034730,UN1,Urban: Nearer to a major town or city,Urban
E01034731,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034732,RLN1,Larger rural: Nearer to a major town or city,Rural
E01034733,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01034734,UN1,Urban: Nearer to a major town or city,Urban
E01034735,UN1,Urban: Nearer to a major town or city,Urban
E01034736,UN1,Urban: Nearer to a major town or city,Urban
E01034737,UN1,Urban: Nearer to a major town or city,Urban
E01034738,UN1,Urban: Nearer to a major town or city,Urban
E01034739,UN1,Urban: Nearer to a major town or city,Urban
E01034740,UN1,Urban: Nearer to a major town or city,Urban
E01034741,UN1,Urban: Nearer to a major town or city,Urban
E01034742,UN1,Urban: Nearer to a major town or city,Urban
E01034743,UN1,Urban: Nearer to a major town or city,Urban
E01034744,UN1,Urban: Nearer to a major town or city,Urban
E01034745,UN1,Urban: Nearer to a major town or city,Urban
E01034746,UN1,Urban: Nearer to a major town or city,Urban
E01034747,UN1,Urban: Nearer to a major town or city,Urban
E01034748,UN1,Urban: Nearer to a major town or city,Urban
E01034749,UN1,Urban: Nearer to a major town or city,Urban
E01034750,UN1,Urban: Nearer to a major town or city,Urban
E01034751,RSF1,Smaller rural: Further from a major town or city,Rural
E01034752,UF1,Urban: Further from a major town or city,Urban
E01034753,UF1,Urban: Further from a major town or city,Urban
E01034754,UN1,Urban: Nearer to a major town or city,Urban
E01034755,UN1,Urban: Nearer to a major town or city,Urban
E01034756,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01034757,UN1,Urban: Nearer to a major town or city,Urban
E01034413,UN1,Urban: Nearer to a major town or city,Urban
E01034758,UN1,Urban: Nearer to a major town or city,Urban
E01034759,UF1,Urban: Further from a major town or city,Urban
E01034760,UF1,Urban: Further from a major town or city,Urban
E01034761,UN1,Urban: Nearer to a major town or city,Urban
E01034414,UN1,Urban: Nearer to a major town or city,Urban
E01034364,UN1,Urban: Nearer to a major town or city,Urban
E01034415,UN1,Urban: Nearer to a major town or city,Urban
E01034663,UN1,Urban: Nearer to a major town or city,Urban
E01034365,UN1,Urban: Nearer to a major town or city,Urban
E01034463,UN1,Urban: Nearer to a major town or city,Urban
E01034613,UN1,Urban: Nearer to a major town or city,Urban
E01034464,UN1,Urban: Nearer to a major town or city,Urban
E01034614,UN1,Urban: Nearer to a major town or city,Urban
E01034465,UN1,Urban: Nearer to a major town or city,Urban
E01034615,UN1,Urban: Nearer to a major town or city,Urban
E01034664,RSN1,Smaller rural: Nearer to a major town or city,Rural
